,기업명
1569,케이제이씨디스플레이코퍼레이션
1570,에스에스모터스
1571,엔시개발
1572,서울검사
1573,삼환종합기계공업
1574,에스피엠
1575,디에이치저축은행
1576,대풍산업
1577,창림에너지
1578,한국이디에스
1579,태웅종합건설
1580,이십일세기에너지
1581,오션비치
1582,토이트론
1583,태산기계공업
1584,문화기업
1585,노루로지넷
1586,태우이엔지
1587,파이닉스알엔디
1588,에이치케이씨
1589,에너테크인터내셔널
1590,신흥디앤씨
1591,해밀컨설팅그룹
1592,록키
1593,다올이앤씨
1594,대아고속해운
1595,이센스
1596,한미글로벌
1597,하이푸드텍
1598,부옥물산
1600,양정산업
1601,아로마글로바
1602,스노젠
1603,토우건설
1604,국제가설산업
1605,신화인터내쇼날
1606,일성아이엔디
1607,원랜드아울렛
1608,보광아이엔티
1609,한비기계
1610,구보종합건설
1611,남방씨엔에이
1612,금강주류
1613,키다리식품
1614,대웅건설
1615,태림전자
1616,대한특수강
1617,태성공영
1618,보성건설
1619,시제이오건설
1620,농업회사법인(유)일품김치
1621,세종건설
1622,에스디비
1623,아이엠디
1624,용원건설
1625,거산
1626,미봉
1627,하이텍이피씨
1628,청주개발
1629,비타바이오
1630,시영
1631,한국학술정보
1632,하이닥코리아
1633,동원제일저축은행
1634,에너지움
1635,태범
1636,유콘시스템
1637,세종종합관리
1639,베스툴
1640,이니스트팜
1641,종이나라
1642,동양공조
1643,경남
1644,유호전기공업
1645,삼흥산업
1646,대일전선
1647,코메스타
1648,아시아전관
1649,세창이엔텍
1650,위드뷰
1651,현진
1652,우림아이앤씨
1653,서부종합시장
1654,서주제과
1655,탑엔지니어링
1656,지인
1657,대원지업
1658,와우글로컴
1659,건일산업
1660,다원이앤씨
1661,일호종합건설
1662,유나종합건설
1663,티피지
1664,신한씨스텍
1665,멜라루카인터내셔날코리아
1666,한국탄산화학
1667,씨에스캠
1668,우진철강
1669,디자인파크개발
1670,혜성기업
1671,금진여객자동차
1672,신한세라믹
1673,에스피일레멕
1674,동인전기공업
1675,국제갤러리홀딩
1676,넥스팜코리아
1677,덕일
1678,오엘텍
1679,에이스메디칼
1680,서진산업
1681,내외산업
1682,영진코어켐
1683,디에이치라이팅
1684,제이큐브데이터
1685,경남고속뉴부산관광
1686,조해산업
1687,건웅
1688,에이치비콥
1689,건설철강
1690,아이에이치씨
1691,우보테크
1692,동인산업
1693,지엠티
1694,선운
1695,씰테크
1696,캐스탑
1697,오원엠앤아이
1698,발리교역
1699,미주엔비켐
1700,다이얼로그세미컨덕터코리아
1701,코리아매디케어
1702,포부스주택
1703,경원건설
1704,금홍팬시
1706,씽크론
1707,삼원색
1708,에어텍
1709,금영정공
1710,일신하이텍
1711,동양전자초자
1712,케이엘정보통신
1713,대도토건
1714,으뜸철강
1715,동광인터내셔날
1716,동영조경
1717,휴노
1718,한국와코루
1719,대동모피
1720,선민수산
1721,삼호엔지니어링
1722,삼원인쇄
1723,한강글로벌해운
1724,일신밸브
1725,천일
1726,거화
1727,남해철강
1728,의왕아이시디
1729,휘라포토닉스
1730,부토
1731,두진건설
1732,한신전자
1733,대주약품
1734,파멕스
1735,동일유업
1736,씨디에스유통
1737,에스씨엘
1738,안양저축은행
1739,동아교재
1740,영덕산업
1741,부원건설
1742,명일씨앤비
1743,국제정공
1744,일송개발
1745,동일정밀공업
1746,광성물류센터
1747,에이치제이자산개발
1748,알트론김제
1749,현우
1750,신성씨앤티
1751,공간종합건축사사무소
1752,디에이스틸
1753,피앤씨
1754,한동건설
1755,디에이치피이엔지
1756,상보기업
1757,영림기계
1758,센텍
1759,천호기업
1760,승암
1761,한국미쓰비시상사
1762,고령기와
1763,엑스뻬제
1764,빌컴
1765,엑스얼라이언스
1766,웰크론헬스케어
1767,로스윈
1768,대우주택
1769,우창홀딩스
1770,잔치
1771,아그라나프루트코리아
1772,현대산업
1773,나무플라텍
1774,엠에스에스글로벌
1775,엠이시
1776,성림가스
1777,서울항공화물
1778,이화다이케스팅
1779,원진
1780,정인월드
1781,케이엠에프
1782,성우건설
1783,갓바위식품
1784,한진금형공업
1785,녹색자원
1786,대한상운
1787,태신인팩
1788,신고려관광
1789,한성기공
1790,해광건설
1791,광신스크렙
1792,동화이십일
1793,아륭기공
1794,일문주택개발
1795,디어스세다
1796,금한인베스트먼트
1797,동특
1798,오토닉스
1799,부국티엔씨
1800,이효바이오싸이언스
1801,코센
1802,지은정보통신
1803,부경산업
1804,우신버스
1805,원더정보
1806,유진기연사
1807,영산테크노
1808,국제강재
1809,우상건설
1810,피케이텍시스템
1811,대성하이피오토
1812,나경인터내셔날
1813,와이즈플래닝
1814,한영과학
1815,대원이노베이션
1816,장연다이아몬드관광호텔
1817,에스지다인힐
1818,두리전자
1819,한국가스해운
1820,동광전자
1821,다이나텍케미칼
1822,산수골농장
1823,엡스엔지니어링
1824,밝은티에스
1825,비엠금속
1826,듀링
1827,글로텍
1828,동성캐스탑
1829,건융프로엔
1830,케이프라이드
1831,스페이스솔루션
1832,토이포커스
1833,정동산업
1834,상우무역
1835,남일전지상사
1836,한일실업
1837,텍스랜드앤넥스코
1838,세창
1839,세원플러스
1840,코러스인베스트먼트
1841,케이더블유엠산업기술
1842,신흥에너지산업
1843,유신하우징
1844,경인일보
1845,로얄정공
1846,세일종합기술공사
1847,하나파워시스템서비스
1848,대구정밀
1849,서한기술공사
1850,옥토끼이미징
1851,영창실리콘
1852,천경
1853,바이오스펙트럼
1854,인터아이코리아
1855,한국기업투자
1856,지씨테크
1857,씨케이에프에스티
1858,하도
1859,제일참
1860,일양로지스
1861,협동대형열처리
1862,삼양화학공업(주)양산공장
1863,참트레이딩
1864,대진
1865,삼일특수강
1866,더성도
1867,한국자산평가
1868,한미기술산업
1869,큰길
1870,지텍
1871,유창토건
1872,세중통상
1873,에나인더스트리
1874,킹스코
1875,예탑엔지니어링
1876,반도기전
1877,미래인더스
1878,장천
1879,대창건설
1880,호명화학공업
1881,케이씨티브이제주방송
1882,오성여객
1883,대정
1884,엠에스센타
1885,일진코스메틱
1886,지앤비패럴랙스교육
1887,월드플로어
1888,코리아아그로
1889,한국생산성본부인증원
1890,뉴팜
1891,삼광켐
1892,진주개발
1893,윤성에프앤씨
1894,해원냉장
1895,팔미금속공업
1896,정우산업개발
1897,모아코
1898,선진엔텍
1899,신대양
1900,세기레미콘
1901,피에스켐
1902,태산로테이트먼트
1903,우원개발
1904,지씨티리써치
1905,엘림
1906,한울에이치앤피이
1907,세동알앤디
1908,이케이인더스트리
1909,문경레저타운
1910,아바고테크놀로지스코리아
1911,동하개발
1912,해성합섬
1913,삼경물산
1914,가인철강
1915,마이크로이미지
1916,마리오트로닉스
1917,의조산업
1918,선우이엔씨
1919,만덕건설
1920,오션테크
1921,나라교역
1922,한미에프쓰리
1923,원영씰
1924,신정우산업
1925,인티그레이티드엠
1926,서울외국환중개
1927,투아이소프트
1928,진영공업
1929,신화종합건설
1930,케이앤피
1931,광신산업
1932,서우건설산업
1933,명진실업
1934,영원코포레이션
1935,한주홀딩스코리아
1936,케리항운
1937,트리엠
1938,영화건설
1939,한미합판
1940,제모피아인베스트
1941,대호시리카
1942,한국하몬
1943,대성자원개발
1944,은산이앤씨
1945,삼진씨앤씨
1946,한웅상사
1947,연흥개발
1948,경남금속
1949,대량산업
1950,부전전자
1951,씨피코리아
1952,기산산업
1953,농업회사법인대영농원
1954,유화강관
1955,남광건설
1956,오쎄
1957,서번텍
1958,케이에스엔시
1959,와이앤피산업
1960,한림정공
1961,한국아이티에스
1963,일신우일신
1964,금도건설
1965,삼우
1966,코넷시스
1967,원일건설산업
1968,진성
1969,일이종합건설
1970,코모텍
1971,사이몬
1972,보보스링크
1973,삼보종합건설
1974,씨피시스템
1975,삼정이앤더블유
1976,유성화연테크
1977,이영산업기계
1978,일성기계공업
1979,팜클
1980,에스와이메디케어
1981,아이.지.앰.
1982,밸류포인트
1983,원방드라이보드
1984,동보해운
1985,네오폼
1986,한신모방
1987,송마디엠씨
1988,디케이
1989,리플러스
1990,천일여객
1991,신양여객
1992,두레시닝
1993,천일엔지니어링
1994,애플오브디아이
1995,한국공조에스에이
1996,티이솔루션
1998,대솔아이엠
1999,강산개발
2000,와이엠테크
2001,에코조인
2002,굿지앤
2003,케이피일렉트릭
2004,군포교통
2005,다성건설
2006,삼우정밀
2007,한국소지쯔
2008,동양산업
2009,동화제관
2010,한신
2011,큰사랑
2012,한진물산
2013,쏘메이
2014,그린이엔티
2015,혜성환경
2016,대명철강
2017,엠에스에이코퍼레이션
2018,비앤씨상사
2019,부광모방
2020,넥서스커뮤니티
2021,도고칸트리구락부
2022,한국타미야
2023,현성기업
2024,태성포리텍
2025,오버넷
2027,플라스틱과사람들
2028,서라벌
2029,조양메탈
2030,한국인닥타썸
2031,동승골프앤리조트
2032,대세산업
2033,테크로스홀딩스
2034,남경에스엠
2035,부일금고
2036,두오모
2037,한성저축은행
2038,코리아트래블즈
2039,고광산업
2040,지아이티아카데미
2041,나노아이티
2042,흥일폴리켐
2043,동부
2044,경인오토
2045,용문
2046,신우건업
2047,금수원
2048,한국정공
2049,라온엔터테인먼트
2050,고려환경
2051,가야아이비에스
2052,동화산업
2053,바슈롬코리아
2054,에드워즈라이프사이언시스코리아
2055,넥스플랜
2056,경북통상
2057,제이앤제이인베스트먼트
2058,신도시스템
2059,매일마린
2060,티맥스데이터
2061,아시아드종합개발
2062,케이디피태남
2063,보성운수
2064,에치에스켐
2065,동진테크윈
2066,청호개발
2067,에이씨앤티시스템
2068,한국지노
2069,에스비정공
2070,이오시스템
2071,남성여객자동차
2072,싸브스웨디쉬스틸
2073,우정항공
2074,제스파
2075,프라임텍인터내쇼날
2076,진영철강
2077,삼원중공업
2078,그린푸드
2079,건일엠이씨
2080,부림광덕
2081,태림인더스트리
2082,덕우
2083,동호건설
2084,장원조경
2085,성마기업
2086,애리스테크
2087,비케이바이오
2088,그린
2089,하남전기
2090,거상
2091,유성물산교역
2092,헬러코리아
2093,화성금속공업
2094,코리아와이드포항
2095,원우정밀
2096,코리아마린엔지니어링
2097,홍진테크
2098,장맥엔지니어링
2099,선명제본
2100,화신테크
2101,아이리스코리아
2102,로얄금속공업
2103,주원특수강
2104,광우
2105,바다중공업
2106,거산산업
2107,금오전자
2108,신라파이어
2109,정일산업
2110,디제이에프
2111,경성여객자동차
2112,한미글로벌디앤아이
2114,건세고압
2115,소모에너지
2116,무브인터렉티브
2117,한국경영인증원
2118,자경케미칼
2119,애드씨케이
2120,대호
2121,엠엔비물산
2122,워너비엠
2123,토탈베이커리시스템
2124,삼성화학
2125,성화우드라인
2126,다농
2127,에어테크엔지니어링
2128,베스트글라스
2129,세양물산
2130,신흥건설
2131,샘글로벌
2132,농업회사법인 동방제유
2133,화엄토건
2134,하나철강
2135,범건축종합건축사사무소
2136,숀인터내셔날
2137,피씨엔
2138,두베스트
2139,한국케이지
2140,천보월드
2141,성림티앤티
2142,한서울
2143,남일
2144,써모피셔사이언티픽코리아
2145,에버종합건설
2146,동형티이엠
2147,현진종합건설
2148,류경산업
2149,지수어패럴
2150,명진금속
2151,남명건설
2152,아이티언
2153,대진휀스
2154,정우신약
2155,라미드관광
2156,신흥밸브공업
2157,태림목재
2158,범비에스티
2159,에스앤에스밸브
2160,신한과학
2161,춘천골프아카데미
2162,경주천북기업도시
2163,삼진전선
2164,동원도시개발
2165,삼진기업
2166,엠피에스코리아
2167,경남신문사
2168,에네스지
2169,메타빌드
2170,대림석유
2171,명보기업
2172,제이앤케이인더스트리
2173,유성
2174,삼안여객
2175,경인텍
2176,한국피자헛
2177,씨케이저축은행
2178,한성웰텍
2179,우림엔지니어링건축사사무소
2180,북두엔지니어링
2181,리엔리하이테크
2182,모든오피스
2183,클루닉스
2184,하이닥트
2185,평광
2186,우석산업
2187,코텍
2188,윈스로드
2189,다인소재
2190,케미프렌드
2191,대웅에스앤티
2192,에이취아이엠테크
2193,현진제업
2194,지원건설
2195,에어텍
2196,디에스앤지
2197,연합정밀
2198,파인트리환경산업
2199,한영알코비스
2200,이코리아산업
2201,연성정밀화학
2202,동부산컨트리클럽
2203,동창알앤에스
2204,개선스포츠
2205,개천산업
2206,아신
2207,에스케이산업
2208,파트너스홀딩스
2209,제이피아이헬스케어
2210,셀리버리리빙앤헬스
2211,우성염직
2212,동남정유
2213,씨티코리아
2214,한국정밀공업
2215,일진
2216,돌담
2217,중앙제어
2218,맨투맨써비스
2219,하이인텍
2220,에이엔에이스포츠
2221,서현산업
